,NU_NOTA_CN,IN_IDOSO,Q026,TP_STATUS_REDACAO,IN_CEGUEIRA,Q006,NU_NOTA_LC,NU_NOTA_COMP1,Q002,NU_NOTA_COMP2,TP_LINGUA,IN_DISCALCULIA,TP_SEXO,TP_PRESENCA_LC,NU_NOTA_COMP3,Q047,NU_NOTA_CH,Q001,TP_ESCOLA,CO_UF_RESIDENCIA,IN_TREINEIRO,NU_INSCRICAO,TP_NACIONALIDADE,NU_NOTA_COMP4,Q025,TP_COR_RACA,IN_SURDEZ,TP_PRESENCA_CN,NU_NOTA_COMP5,TP_PRESENCA_CH,TP_ST_CONCLUSAO,NU_NOTA_REDACAO,IN_DISLEXIA,IN_SABATISTA,IN_BAIXA_VISAO,TP_ANO_CONCLUIU,IN_GESTANTE,Q024,NU_IDADE,NU_NOTA_MT
1460,385.2,0,A,1.0,0,D,512.5,120.0,E,120.0,1,0,M,1,100.0,A,510.6,E,2,51,0,66b97371a6c1930c865c803a6533fa9044e318bf,1,60.0,A,3,0,1,40.0,1,2,440.0,0,0,0,0,0,B,17,486.8
1461,473.3,0,A,1.0,0,B,606.0,120.0,B,140.0,1,0,F,1,160.0,A,600.9,B,2,25,0,74f0a407277b0ab25182ef8e3ced213d6fc3d3e7,1,140.0,B,1,0,1,140.0,1,2,700.0,0,0,0,0,0,B,17,451.2
1462,0.0,0,B,0.0,0,D,0.0,0.0,D,0.0,1,0,F,0,0.0,A,0.0,B,1,43,0,4c6a26e3eabfaa9b18555d4d9129ee70897121bc,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,5,0,C,24,0.0
1463,0.0,0,A,0.0,0,D,0.0,0.0,E,0.0,1,0,F,0,0.0,A,0.0,E,2,52,0,9179342da084935e3996177f9b8ee2bc306d7761,1,0.0,A,1,0,0,0.0,0,2,0.0,0,0,0,0,0,A,17,0.0
1464,502.2,0,A,1.0,0,B,426.9,80.0,B,40.0,0,0,M,1,40.0,B,487.8,B,1,41,1,4be54fe4a49da427f666def3ba0e4966d4bd1852,1,40.0,A,3,0,1,40.0,1,3,240.0,0,0,0,0,0,B,16,462.9
1465,487.6,0,A,1.0,0,F,498.1,140.0,F,120.0,0,0,M,1,120.0,B,567.5,D,3,23,0,c82c987de38efa567afa479ee0c5fe8550289198,1,120.0,B,3,0,1,140.0,1,2,640.0,0,0,0,0,0,C,17,575.6
1466,453.5,0,B,1.0,0,B,427.6,120.0,C,100.0,1,0,F,1,100.0,A,467.2,C,1,23,0,3461f5af5423448d2e554006eb187193ede69128,1,120.0,B,3,0,1,40.0,1,3,480.0,0,0,0,0,0,B,21,448.7
1467,692.5,0,B,1.0,0,E,591.7,140.0,C,120.0,1,0,F,1,120.0,E,601.1,B,1,13,0,813a9638c65fb17606e02a551f7ab4ac4fd80673,1,140.0,B,0,0,1,120.0,1,1,640.0,0,0,0,1,0,B,18,479.5
1468,582.6,0,C,0.0,0,C,0.0,0.0,H,0.0,1,0,M,0,0.0,A,573.2,H,1,53,0,ea0225d4c61588b3d79d57d01275c909d322f80c,1,0.0,B,1,0,1,0.0,1,1,0.0,0,0,0,8,0,B,25,0.0
1469,561.5,0,A,1.0,0,H,612.9,140.0,G,120.0,0,0,F,1,120.0,A,569.6,G,2,35,0,a15dedb34530088f49fc29d2bed74f74346296bd,1,120.0,A,3,0,1,120.0,1,2,620.0,0,0,0,0,0,B,17,521.2
1470,520.7,0,A,1.0,0,A,470.9,120.0,H,120.0,1,0,F,1,100.0,A,586.9,C,1,21,0,5808d177d6e9b1e1cb1cb9bafb1b5f4ce69be858,1,140.0,B,2,0,1,40.0,1,1,520.0,0,0,0,2,0,B,29,542.3
1471,370.1,0,A,1.0,0,I,455.4,80.0,G,60.0,1,0,M,1,60.0,A,380.2,E,2,50,0,b7cc81cb9673ed4ea205b28d1f75e2cabd86c9e5,1,80.0,B,3,0,1,0.0,1,2,280.0,0,0,0,0,0,B,17,428.6
1472,487.8,0,A,1.0,0,F,532.9,120.0,F,120.0,0,0,M,1,120.0,D,488.8,E,3,35,0,4af50312aa6bfbaf3e33f76e0408a9a9d0b9aea0,1,120.0,B,1,0,1,80.0,1,2,560.0,0,0,0,0,0,B,17,432.5
1473,0.0,0,A,0.0,0,D,0.0,0.0,E,0.0,1,0,F,0,0.0,A,0.0,E,1,35,1,c705a729af9273c15c789dcfc20fb94d1037d24f,2,0.0,B,1,0,0,0.0,0,3,0.0,0,0,0,0,0,A,15,0.0
1474,0.0,0,C,0.0,0,B,0.0,0.0,C,0.0,1,0,F,0,0.0,A,0.0,H,1,31,0,fc200cb6d4585687df021e84a30adf5ec20a5e8b,1,0.0,B,1,0,0,0.0,0,4,0.0,0,0,0,0,0,A,30,0.0
1475,388.9,0,B,1.0,0,F,497.9,120.0,C,80.0,1,0,F,1,80.0,A,582.7,D,1,31,0,a69370643bbab70003a681439f1d2201df515f69,1,80.0,B,3,0,1,60.0,1,1,420.0,0,0,0,2,0,B,19,428.6
1476,0.0,0,C,0.0,0,D,0.0,0.0,C,0.0,1,0,M,0,0.0,A,0.0,C,1,15,0,bd84950a1fd9c35f243d4eb3b5edacb98ef3afe9,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,10,0,A,29,0.0
1477,494.4,0,A,1.0,0,C,536.5,140.0,F,160.0,1,0,F,1,120.0,E,544.0,E,3,33,0,6d245ee02a925210c601668e73d1992335509b0a,1,120.0,B,1,0,1,80.0,1,2,620.0,0,0,0,0,0,B,18,462.5
1478,0.0,0,B,0.0,0,B,0.0,0.0,C,0.0,1,0,F,0,0.0,A,0.0,D,1,29,0,d3c6479ef3348437ffb343467969704746d4cef6,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,1,0,B,57,0.0
1479,441.3,0,C,1.0,0,E,531.3,100.0,D,120.0,1,0,M,1,80.0,A,414.5,C,1,41,0,8930302b5c48265a2b145d43fd823158dab20acb,1,120.0,B,1,0,1,20.0,1,1,440.0,0,0,0,4,0,B,22,603.6
1480,581.4,0,C,1.0,0,G,493.5,120.0,G,120.0,0,0,F,1,120.0,D,587.5,H,3,23,0,8199eff2fe4fddaeb87482c8a8d0827155575938,1,120.0,B,3,0,1,80.0,1,2,560.0,0,0,0,0,0,B,17,578.1
1481,466.6,0,A,1.0,0,B,508.4,120.0,E,120.0,0,0,M,1,120.0,A,517.8,H,2,26,0,1b75ff3d2012aefbad2b6632b7e8ceeeaf936d23,1,140.0,A,3,0,1,100.0,1,2,600.0,0,0,0,0,0,A,17,382.1
1482,643.1,0,A,1.0,0,D,631.7,160.0,E,200.0,0,0,M,1,200.0,D,682.9,F,3,31,0,aaf42f362ae8deb062e7429a40515b33f11ae433,1,160.0,B,3,0,1,160.0,1,2,880.0,0,0,0,0,0,B,17,691.7
1483,438.8,0,B,1.0,0,C,508.5,140.0,E,120.0,0,0,F,1,120.0,A,512.4,G,1,23,0,ad6934235829951675f32f97195ae8a43b61b68f,1,140.0,B,3,0,1,100.0,1,1,620.0,0,0,0,3,0,B,20,533.7
1484,412.8,0,B,1.0,0,B,494.5,100.0,H,80.0,1,0,F,1,80.0,A,469.5,H,2,23,0,bc29f7c45f93a0578f6cfea9142124c4c671361a,1,80.0,A,3,0,1,40.0,1,2,380.0,0,0,0,0,0,A,37,459.6
1485,0.0,0,B,0.0,0,B,0.0,0.0,B,0.0,1,0,F,0,0.0,A,0.0,B,1,23,0,1da68d1e75c0bc6d405c9c002e1e4d64412925b8,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,2,0,B,20,0.0
1486,478.4,0,A,1.0,0,D,537.9,120.0,B,120.0,0,0,M,1,80.0,A,526.1,A,1,35,0,f9c5bd28490ed7d234eec4763f4f2c3aac96e4a9,1,120.0,B,1,0,1,80.0,1,1,520.0,0,0,0,1,0,B,18,424.4
1487,0.0,0,A,0.0,0,B,0.0,0.0,C,0.0,1,0,F,0,0.0,A,0.0,C,1,26,0,410caa561b07a576004bc2306a527c82d1d8b7e1,1,0.0,A,2,0,0,0.0,0,1,0.0,0,0,0,3,0,A,21,0.0
1488,467.2,0,A,1.0,0,D,583.8,100.0,C,120.0,0,0,M,1,100.0,A,602.1,B,1,29,1,2b30a122f0866c87d54791a1b11e4fc6c0fee37f,1,100.0,B,2,0,1,80.0,1,3,500.0,0,0,0,0,0,B,17,573.3
1489,0.0,0,A,0.0,0,C,0.0,0.0,C,0.0,1,0,F,0,0.0,A,0.0,B,2,23,0,8b05c27d5985aeaf8f5a0fea602323d764d3566e,1,0.0,A,3,0,0,0.0,0,2,0.0,0,0,0,0,0,A,17,0.0
1490,0.0,0,B,0.0,0,E,0.0,0.0,D,0.0,1,0,M,0,0.0,A,0.0,B,1,31,0,88ed3b478ae454eea45e8613613304c82edc0ab5,1,0.0,A,1,0,0,0.0,0,1,0.0,0,0,0,9,0,A,26,0.0
1491,446.7,0,A,1.0,0,E,465.2,120.0,D,120.0,1,0,M,1,100.0,C,536.9,E,1,41,0,6224fbb5c1b85577caa8e96bf5fffb7f87b42f0e,1,100.0,B,2,0,1,80.0,1,1,520.0,0,0,0,1,0,B,18,446.2
1492,596.8,0,C,1.0,0,I,643.7,140.0,G,140.0,1,0,M,1,160.0,A,715.7,E,1,35,0,5318cf49888bcb5ef2b1b10bf8df9b2174eb3c6f,1,160.0,A,1,0,1,100.0,1,1,700.0,0,0,0,9,0,B,26,708.7
1493,480.5,0,A,1.0,0,G,570.8,120.0,D,120.0,0,0,M,1,120.0,D,533.1,F,1,26,1,0cfa2bf74400b35d0e0368eb530fbaa5e582ed4b,1,140.0,B,3,0,1,100.0,1,3,600.0,0,0,0,0,0,B,16,517.9
1494,461.3,0,B,1.0,0,G,584.6,160.0,B,120.0,0,0,M,1,120.0,A,599.8,D,1,31,0,4e2356479a88f4c7b9626de1d4d7553db4e6891b,1,120.0,B,2,0,1,120.0,1,1,640.0,0,0,0,1,0,B,18,613.0
1495,385.2,0,A,1.0,0,B,447.1,80.0,E,120.0,1,0,F,1,80.0,A,502.3,B,2,31,0,388fab3593c2ef926a2382816d17233f9e3811bb,1,80.0,A,3,0,1,40.0,1,2,400.0,0,0,0,0,0,A,18,519.0
1496,0.0,0,B,0.0,0,B,0.0,0.0,C,0.0,0,0,F,0,0.0,E,0.0,E,1,33,0,bacb27d9a873939b6de14a5e2c0f116a507d313e,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,6,0,B,24,0.0
1497,439.3,0,C,3.0,0,B,454.0,0.0,C,0.0,1,0,M,1,0.0,A,402.8,C,1,24,0,6f44443d82deaee29da59d59b0992b7c916b52eb,1,0.0,A,3,0,1,0.0,1,1,0.0,0,0,0,3,0,A,24,359.9
1498,421.8,0,B,1.0,0,B,439.1,100.0,C,60.0,1,0,F,1,60.0,A,380.6,C,1,11,0,035b6a3d688ae84b121ee23e788524d1f6d28c5c,1,120.0,B,3,0,1,0.0,1,1,340.0,0,0,0,2,0,A,21,356.7
1499,401.6,0,B,1.0,0,A,523.9,140.0,C,120.0,1,0,F,1,100.0,A,529.2,H,1,35,0,830976cb191337c104a29d67207ef0fbf44cafc1,1,120.0,B,5,0,1,40.0,1,1,520.0,0,0,0,3,0,A,21,442.1
1500,434.8,0,B,1.0,0,C,407.6,80.0,D,60.0,1,0,F,1,40.0,A,498.1,C,2,43,0,f73e28ec73e3058c3c05277ad24cb7828591e569,1,80.0,B,1,0,1,40.0,1,2,300.0,0,0,0,0,0,A,19,368.3
1501,0.0,0,B,0.0,0,A,0.0,0.0,E,0.0,0,0,F,0,0.0,A,0.0,D,1,32,0,163dc159ad785fbeca598e33ea6ac6cd4a0b6080,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,1,0,B,18,0.0
1502,400.3,0,A,1.0,0,B,482.4,80.0,H,100.0,1,0,F,1,100.0,A,448.6,H,2,23,0,88a6ac8e02ecc513e3bcf841182088808e29a578,1,120.0,A,3,0,1,120.0,1,2,520.0,0,0,0,0,0,A,18,487.8
1503,587.8,0,B,1.0,0,E,604.2,120.0,G,140.0,0,0,M,1,140.0,A,646.0,D,1,41,1,2f9c2a9aa51c741dae203581b292a9f4fb2ee054,1,160.0,B,3,0,1,80.0,1,3,640.0,0,0,0,0,0,D,17,665.2
1504,450.1,0,A,4.0,0,F,384.6,0.0,E,0.0,0,0,M,1,0.0,A,453.6,C,2,35,0,b4005b06028246b7fb329c1edbf47ef1ded102f3,1,0.0,A,3,0,1,0.0,1,2,0.0,0,0,0,0,0,A,17,414.5
1505,459.1,0,A,1.0,0,D,541.8,120.0,E,100.0,1,0,M,1,80.0,A,494.3,C,2,51,0,fecaec26def4fa67702f3064eb5f2cf92fb4c136,1,80.0,B,2,0,1,60.0,1,2,440.0,0,0,0,0,0,B,18,414.2
1506,506.8,0,B,1.0,0,J,599.7,120.0,E,100.0,0,0,M,1,80.0,A,617.0,E,2,35,0,98be3203a4bf80e6fe4c1a19b18c5c949c42033c,1,120.0,B,1,0,1,60.0,1,2,480.0,0,0,0,0,0,C,17,412.3
1507,397.5,0,A,1.0,0,B,524.1,120.0,H,120.0,1,0,F,1,120.0,A,529.0,H,2,23,0,39110a5e7e8acf373655dfed6be924e11dc48205,1,120.0,A,3,0,1,120.0,1,2,600.0,0,0,0,0,0,A,17,410.3
1508,398.8,0,A,1.0,0,B,382.3,100.0,E,80.0,1,0,F,1,60.0,A,435.6,H,1,16,0,b7bf9313ed6fa35cf6512693ee43c6c400f09c60,1,80.0,A,3,0,1,40.0,1,1,360.0,0,0,0,10,0,A,42,362.3
1509,702.7,0,B,1.0,0,H,665.3,160.0,B,200.0,0,0,M,1,200.0,D,807.0,B,1,26,0,41489fd85a5d0cb6e397fb5ebcd19d32e9265cb7,1,200.0,B,3,0,1,160.0,1,1,920.0,0,0,0,8,0,B,25,819.8
1510,0.0,0,C,0.0,0,D,0.0,0.0,B,0.0,1,0,M,0,0.0,B,0.0,A,3,50,0,ee32211a227637b3f84f2a365d08acf56e89734c,2,0.0,A,3,0,0,0.0,0,2,0.0,0,0,0,0,0,B,23,0.0
1511,487.7,0,A,1.0,0,D,502.0,140.0,E,120.0,1,0,F,1,120.0,A,498.7,B,2,31,0,1d83797bee2432d5f6f2db0f431c22f9ec22fdfa,1,120.0,B,3,0,1,40.0,1,2,540.0,0,0,0,0,0,B,18,356.9
1512,403.2,0,A,1.0,0,C,385.3,100.0,E,120.0,1,0,F,1,80.0,A,515.6,E,2,51,0,dbb390c6fb05cbaeb8b265ec99cdad2128feec08,1,100.0,B,3,0,1,80.0,1,2,480.0,0,0,0,0,0,B,17,342.7
1513,465.3,0,B,1.0,0,F,571.7,120.0,A,80.0,1,0,F,1,80.0,A,563.6,B,1,12,0,38665765a1a88db828aa371852250da28d732fe8,1,100.0,B,3,0,1,40.0,1,1,420.0,0,0,0,1,0,B,29,419.0
1514,506.6,0,A,1.0,0,B,561.0,120.0,C,100.0,0,0,F,1,80.0,A,505.6,D,1,23,1,094f74be48267deafb63a74e2fd0d701065371e5,1,120.0,A,3,0,1,60.0,1,3,480.0,0,0,0,0,0,A,16,367.2
1515,0.0,0,C,0.0,0,F,0.0,0.0,C,0.0,0,0,M,0,0.0,A,0.0,C,1,43,0,143a047466a9ad804cb1ccaa25dbba34b6e72246,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,10,0,B,43,0.0
1516,0.0,0,A,0.0,0,H,0.0,0.0,E,0.0,0,0,F,0,0.0,A,0.0,F,2,35,0,535b538bde8e8c7dc23ceb671eb07f79bae112ec,1,0.0,B,1,0,0,0.0,0,2,0.0,0,0,0,0,0,D,17,0.0
1517,505.0,0,A,1.0,0,G,524.2,120.0,F,120.0,0,0,F,1,120.0,D,557.4,E,3,35,0,0352cb6307d663f5fb4f4acccd4ccef576e52c5e,1,120.0,B,1,0,1,80.0,1,2,560.0,0,0,0,0,0,B,17,506.8
1518,447.4,0,A,1.0,0,B,375.0,120.0,B,120.0,1,0,M,1,100.0,A,435.6,D,2,52,0,ed23112648e02b60074eb11a9a0dfd8ee48bc450,1,120.0,B,3,0,1,100.0,1,2,560.0,0,0,0,0,0,B,18,482.6
1519,532.1,0,B,1.0,0,C,553.9,120.0,E,120.0,1,0,F,1,100.0,A,612.2,E,2,31,0,1bf85df37b55e14c20a935e131c86f18b29d61f8,1,120.0,A,1,0,1,80.0,1,2,540.0,0,0,0,0,0,B,17,535.5
1520,390.1,0,A,1.0,0,D,497.6,120.0,E,100.0,1,0,F,1,80.0,A,516.7,D,1,31,0,7bef3b5bd50ddd481a09eaac3549c74f8d85e420,1,120.0,B,1,0,1,60.0,1,4,480.0,0,0,0,0,0,B,17,449.4
1521,547.6,0,B,1.0,0,B,558.2,120.0,F,120.0,1,0,M,1,120.0,A,610.7,C,1,23,1,84d0ae151f1160d9b411d2d6bdc9b1508c8fdd3e,1,140.0,B,5,0,1,60.0,1,3,560.0,0,0,0,0,0,B,16,499.0
1522,408.1,0,B,1.0,0,G,547.0,120.0,B,120.0,1,0,F,1,80.0,A,554.6,E,1,35,0,b8f61db0892bde1413ec97281984f0471729f5a1,1,100.0,B,3,0,1,40.0,1,1,460.0,0,0,0,1,0,B,18,565.9
1523,416.7,0,C,1.0,0,E,502.2,120.0,B,120.0,1,0,F,1,80.0,A,550.6,B,1,21,0,055663c54cbaa4f5fcc5cd2d5a4024b7ab63a162,1,80.0,A,3,0,1,20.0,1,1,420.0,0,0,0,6,0,A,27,459.1
1524,469.5,0,A,1.0,0,E,484.4,120.0,C,100.0,1,0,F,1,100.0,A,518.4,D,2,35,0,f6c1fae8e5bd8e5f43e3d874bbce28d03642d1f3,1,80.0,B,1,0,1,40.0,1,2,440.0,0,0,0,0,0,B,17,390.2
1525,406.5,0,A,1.0,0,C,609.5,120.0,E,160.0,0,0,F,1,120.0,A,484.8,B,1,31,1,9c3c70d8e6026213b13b68673dbbe4b1fd900e50,1,120.0,B,1,0,1,120.0,1,3,640.0,0,0,0,0,0,B,15,488.6
1526,510.0,0,A,1.0,0,H,612.7,160.0,E,120.0,0,0,F,1,120.0,D,573.4,D,1,24,0,a931305a4d0b40222d168ecfe149ce4757ab3aa4,1,160.0,B,3,0,1,120.0,1,1,680.0,0,0,0,1,0,C,18,474.5
1527,610.0,0,C,1.0,0,G,511.4,120.0,E,100.0,1,0,M,1,100.0,A,577.3,C,1,35,0,84c194a79a0137c708b4dc5f981595c004d9a4ec,1,80.0,B,3,0,1,80.0,1,1,480.0,0,0,0,2,0,B,20,702.5
1528,516.8,0,A,1.0,0,B,403.1,120.0,B,120.0,1,0,F,1,80.0,A,507.9,B,2,25,0,9d67b8f7528e387ce02cdbb522ff3b7c697ca2b9,1,120.0,B,3,0,1,120.0,1,2,560.0,0,0,0,0,0,B,17,357.4
1529,464.6,0,C,0.0,0,C,0.0,0.0,B,0.0,0,0,F,0,0.0,A,549.4,B,1,12,0,f8d186424acd2856fe5fc0bf85e58f62ce224c8d,1,0.0,A,1,0,1,0.0,1,1,0.0,0,0,0,4,0,A,22,0.0
1530,421.2,0,A,1.0,0,G,559.0,120.0,G,80.0,0,0,F,1,80.0,E,531.0,E,1,52,0,89fdb2831d7f91f12ed52adfc1bce0c20a5a7162,1,80.0,B,1,0,1,40.0,1,4,400.0,0,0,0,0,0,D,14,567.5
1531,457.5,0,C,1.0,0,F,565.2,120.0,D,100.0,1,0,F,1,120.0,A,592.1,C,1,31,0,a4e81b136137b2705b3877db52777e419066d3f2,1,120.0,B,1,0,1,100.0,1,1,560.0,0,0,0,1,0,A,19,584.0
1532,428.9,0,A,1.0,0,C,553.1,160.0,B,100.0,0,0,F,1,120.0,A,493.7,B,2,27,0,5e5f8d7e31aad5c73aee66f1cf3fa4749bf58951,2,100.0,B,3,0,1,80.0,1,2,560.0,0,0,0,0,0,A,17,440.9
1533,0.0,0,C,0.0,0,C,0.0,0.0,D,0.0,1,0,F,0,0.0,A,0.0,F,1,26,0,01ec96359eda243c39e366f002104c7d5703c2d8,1,0.0,A,1,0,0,0.0,0,1,0.0,0,0,0,10,0,A,33,0.0
1534,512.0,0,C,1.0,0,F,498.8,120.0,E,120.0,0,0,F,1,100.0,D,560.2,E,3,35,0,bedb8634f2114b5cde3625fd64e63ad9ec19fc0c,1,100.0,B,1,0,1,40.0,1,2,480.0,0,0,0,0,0,B,17,386.7
1535,0.0,0,A,0.0,0,B,0.0,0.0,D,0.0,1,0,F,0,0.0,A,0.0,B,2,16,0,c5fc16c0d5c99c3943078087ea1f1f1900c4de05,1,0.0,A,3,0,0,0.0,0,2,0.0,0,0,0,0,0,A,21,0.0
1536,626.8,0,A,1.0,0,H,644.0,180.0,E,180.0,0,0,M,1,160.0,D,619.3,E,1,35,0,24067dc723f3adbce3ae2ccc1bd9b43d1f72b35e,1,160.0,B,1,0,1,140.0,1,1,820.0,0,0,0,1,0,B,18,705.5
1537,528.7,0,A,1.0,0,E,545.2,120.0,C,100.0,1,0,M,1,80.0,A,589.7,B,1,52,1,b400a3e626816d534d8a988dfef4aa2dcbd74d72,1,120.0,A,1,0,1,40.0,1,3,460.0,0,0,0,0,0,A,17,406.4
1538,457.9,0,A,1.0,0,C,389.3,120.0,F,120.0,0,0,F,1,80.0,A,480.7,E,2,17,0,13477e2258e4bd5f18c2aa58adb5ef0de5395033,1,120.0,B,3,0,1,60.0,1,2,500.0,0,0,0,0,0,B,16,410.3
1539,393.7,0,A,1.0,0,C,501.7,160.0,C,140.0,1,0,F,1,120.0,B,522.0,D,1,43,0,aad485163a8ca511cd2a6f7a515e9e284fb93755,1,160.0,B,3,0,1,80.0,1,1,660.0,0,0,0,1,0,B,20,440.6
1540,0.0,0,B,0.0,0,C,0.0,0.0,B,0.0,1,0,M,0,0.0,A,0.0,B,1,29,0,65cea4a425d743a3d3a544e28155260be3b9b559,1,0.0,B,2,0,0,0.0,0,1,0.0,0,0,0,9,0,B,37,0.0
1541,464.3,0,B,1.0,0,A,587.6,160.0,C,140.0,0,0,F,1,120.0,A,622.5,D,1,23,0,3975a961f86e066f804da41030e2441981908a3e,1,140.0,B,1,0,1,80.0,1,1,640.0,0,0,0,3,0,B,20,509.9
1542,430.5,0,C,1.0,0,C,530.1,120.0,C,120.0,0,0,M,1,120.0,A,495.0,C,2,32,0,a1806eafa338e4f17f618bf919e6d21bacc3797b,4,120.0,B,3,0,1,40.0,1,2,520.0,0,0,0,0,0,B,19,479.3
1543,417.5,0,B,1.0,0,E,497.0,100.0,E,120.0,1,0,F,1,80.0,A,438.2,H,2,52,0,b2971e2fb1c6b5f3a4b77e0a076e3c54f7af6c63,1,100.0,B,3,0,1,80.0,1,2,480.0,0,0,0,0,0,B,19,386.5
1544,454.9,0,A,1.0,0,D,476.2,120.0,E,120.0,1,0,F,1,120.0,C,517.3,F,1,50,0,13a64c48355dfd7554542151c8b294e348fc6126,1,120.0,B,1,0,1,100.0,1,3,580.0,0,0,0,0,0,B,18,455.0
1545,442.6,0,C,1.0,0,C,470.6,100.0,A,60.0,1,0,F,1,40.0,A,515.1,A,1,23,0,3bfd2435fae9311e09b49453fd46908f098be97f,1,80.0,B,3,0,1,60.0,1,1,340.0,0,0,0,9,0,B,38,493.8
1546,449.9,0,B,1.0,0,B,554.3,120.0,E,120.0,1,0,F,1,120.0,A,553.6,E,1,27,0,caaa044f5a86831168224c43d6fc503d500b592b,1,120.0,B,3,0,1,60.0,1,1,540.0,0,0,0,1,0,B,34,503.5
1547,0.0,0,C,0.0,0,D,0.0,0.0,E,0.0,1,0,F,0,0.0,C,0.0,H,1,42,0,e95abe1e9f2bc1d064f97cfc1c09db6129029fe1,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,2,0,B,20,0.0
1548,0.0,0,C,0.0,0,C,0.0,0.0,E,0.0,0,0,F,0,0.0,A,0.0,B,1,29,0,fd85005bf63b2827f60ded47728b8b5dc0f72b7b,1,0.0,B,3,0,0,0.0,0,3,0.0,0,0,0,0,0,B,18,0.0
1549,426.3,0,C,1.0,0,C,519.4,140.0,B,160.0,1,0,M,1,160.0,A,581.4,C,2,42,0,b507318c6c8df553284e3bb1571ccc176e592b36,1,120.0,B,1,0,1,120.0,1,2,700.0,0,0,0,0,0,B,25,572.8
1550,0.0,0,A,0.0,0,F,0.0,0.0,C,0.0,1,0,F,0,0.0,A,0.0,D,1,33,0,852c81364ef400a435be0e1258536dc0df258f3e,1,0.0,B,4,0,0,0.0,0,1,0.0,0,0,0,2,0,C,20,0.0
1551,536.7,0,A,1.0,0,N,608.9,120.0,F,120.0,1,0,F,1,120.0,D,604.8,F,3,35,0,50b08f34c47a95184ea5509232facd7a80101472,1,120.0,B,1,0,1,40.0,1,2,520.0,0,0,0,0,0,C,17,609.9
1552,0.0,0,C,0.0,0,E,0.0,0.0,B,0.0,0,0,M,0,0.0,A,0.0,B,2,51,0,a9cd9f5287a05e9538b9e92ca0f8a1f2ed479369,1,0.0,A,3,0,0,0.0,0,2,0.0,0,0,0,0,0,A,26,0.0
1553,568.1,0,A,1.0,0,B,563.1,100.0,E,120.0,0,0,F,1,140.0,A,647.8,E,2,29,0,e08db6b30d81415936ccb915b236604c68ad9cc3,1,120.0,A,2,0,1,160.0,1,2,640.0,0,0,0,0,0,A,18,565.4
1554,463.5,0,A,1.0,0,B,571.7,120.0,B,120.0,1,0,F,1,80.0,A,615.1,B,1,23,1,c2e4dd47c52d9f0a4846780a25bad522c11efdb3,1,100.0,A,1,0,1,40.0,1,3,460.0,0,0,0,0,0,A,17,446.6
1555,611.7,0,A,1.0,0,O,649.2,140.0,F,120.0,0,0,F,1,120.0,D,637.1,G,1,53,1,e6433096d973055ff74d393016845f3254fa2ddb,1,140.0,B,1,0,1,120.0,1,3,640.0,0,0,0,0,0,E,16,493.6
1556,384.0,0,A,1.0,0,C,483.3,80.0,E,80.0,1,0,M,1,80.0,A,424.6,D,1,22,1,7f3b675f39e41a95ac5e6679289c539134e82300,1,80.0,B,1,0,1,60.0,1,3,380.0,0,0,0,0,0,B,17,383.8
1557,464.0,0,C,1.0,0,C,539.1,80.0,B,60.0,1,0,M,1,60.0,A,475.5,A,1,15,0,aebe95d9114fee46383059b5110c427b399da6fa,1,40.0,B,3,0,1,40.0,1,4,280.0,0,0,0,0,0,B,43,472.8
1558,375.8,0,B,6.0,0,B,386.0,0.0,B,0.0,1,0,M,1,0.0,A,472.7,F,1,35,0,ae1b272fbe6ab03736a61cada42637a4078a1e74,1,0.0,A,1,0,1,0.0,1,4,0.0,0,0,0,0,0,B,32,339.7
1559,428.3,0,A,1.0,0,C,456.3,120.0,F,80.0,0,0,F,1,100.0,A,490.1,D,1,15,1,4604ac78c6100ed638457b19ba70ed5c68e8049c,1,120.0,A,3,0,1,40.0,1,3,460.0,0,0,0,0,0,A,15,359.7
1560,0.0,0,C,0.0,0,C,0.0,0.0,C,0.0,1,0,M,0,0.0,A,0.0,B,1,23,0,bfa07a2c4f1ceea51895d22f13c01d00794c9b4e,1,0.0,A,3,0,0,0.0,0,3,0.0,0,0,0,0,0,A,18,0.0
1561,442.1,0,C,1.0,0,D,521.5,140.0,C,120.0,1,0,M,1,120.0,A,503.9,B,1,35,0,0fee5deb18a8a1324094bbdc8fed2e50a1ee8c39,1,120.0,B,3,0,1,80.0,1,1,580.0,0,0,0,2,0,A,20,404.8
1562,681.7,0,C,0.0,0,H,0.0,0.0,H,0.0,0,0,M,0,0.0,D,363.0,H,1,31,0,f9e1f9607f8c4098fd063f2ae70a54fded864115,1,0.0,B,0,0,1,0.0,1,1,0.0,0,0,0,10,0,B,32,0.0
1563,452.9,0,A,1.0,0,C,471.5,120.0,C,100.0,1,0,F,1,120.0,A,414.7,D,2,33,0,a72e03b8b563c610497c006ed7dae9d8ec4bcf16,1,120.0,B,1,0,1,100.0,1,2,560.0,0,0,0,0,0,B,19,394.2
